status,visibility,sku,store_view_code,attribute_set_code,product_type,product_websites,url_key,name,description,short_description,product_online,price,special_price,special_price_from_date,special_price_to_date,qty,is_in_stock,tax_class_id,categories,configurable_variation_labels,additional_attributes,configurable_variations
1,Not Visible Individually,A009609-II,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-FIBBIA-OVALE-ORO-NERO-A009609-II,CINTURA CUOIO VOLLONATO FIBBIA OVALE ORO NERO,,,1,29.000000,20.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10036CI 321,sys_size=II,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10036CI 321-C1199-II,sys_barcode=2100037470024",
1,Not Visible Individually,A009609-III,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-FIBBIA-OVALE-ORO-NERO-A009609-III,CINTURA CUOIO VOLLONATO FIBBIA OVALE ORO NERO,,,1,29.000000,20.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10036CI 321,sys_size=III,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10036CI 321-C1199-III,sys_barcode=2100037470031",
1,Not Visible Individually,A009609-IV,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-FIBBIA-OVALE-ORO-NERO-A009609-IV,CINTURA CUOIO VOLLONATO FIBBIA OVALE ORO NERO,,,1,29.000000,20.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10036CI 321,sys_size=IV,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10036CI 321-C1199-IV,sys_barcode=2100037470048",
1,Not Visible Individually,A009609-V,,Default,simple,base,CINTURA-CUOIO-VOLLONATO-FIBBIA-OVALE-ORO-NERO-A009609-V,CINTURA CUOIO VOLLONATO FIBBIA OVALE ORO NERO,,,1,29.000000,20.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10036CI 321,sys_size=V,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10036CI 321-C1199-V,sys_barcode=2100037470055",
1,"Catalog, Search",A009609,,Default,configurable,base,CINTURA-CUOIO-VOLLONATO-FIBBIA-OVALE-ORO-NERO-A009609,CINTURA CUOIO VOLLONATO FIBBIA OVALE ORO NERO,,,1,29.000000,20.000000,2022-07-01,2022-12-31,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10036CI 321,sys_size=V,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI21,cod=IR 10036CI 321-C1199,sys_barcode=2100037470017|2100037470024|2100037470031|2100037470048|2100037470055","sku=A009609-I,sys_size=I|sku=A009609-II,sys_size=II|sku=A009609-III,sys_size=III|sku=A009609-IV,sys_size=IV|sku=A009609-V,sys_size=V"
1,Not Visible Individually,A009601-PZ,,Default,simple,base,SCIARPA-LEGGERA-60-X-180-BLEU-A009601-PZ,SCIARPA LEGGERA 60 X 180 BLEU,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1299,sys_color_description=BLEU,sys_color_hex=0e223d,sys_modello=IR 12026SI 321,sys_size=PZ,composizione=100% POLIESTERE,gruppo_articoli=AC-ACCESSORI,variante=SI,campagna_acquisti=AI21,cod=IR 12026SI 321-C1299-PZ,sys_barcode=2100037462012",
1,"Catalog, Search",A009601,,Default,configurable,base,SCIARPA-LEGGERA-60-X-180-BLEU-A009601,SCIARPA LEGGERA 60 X 180 BLEU,,,1,20.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1299,sys_color_description=BLEU,sys_color_hex=0e223d,sys_modello=IR 12026SI 321,sys_size=PZ,composizione=100% POLIESTERE,gruppo_articoli=AC-ACCESSORI,variante=SI,campagna_acquisti=AI21,cod=IR 12026SI 321-C1299,sys_barcode=2100037462012","sku=A009601-PZ,sys_size=PZ"
1,Not Visible Individually,A011457-IV,,Default,simple,base,CINTURA-FIBBIA-RULLO-AVION-A011457-IV,CINTURA FIBBIA RULLO AVION,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1270,sys_color_description=AVION,sys_color_hex=31527d,sys_modello=CP 10071CI 322,sys_size=IV,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1270-IV,sys_barcode=2100039318041",
1,Not Visible Individually,A011457-III,,Default,simple,base,CINTURA-FIBBIA-RULLO-AVION-A011457-III,CINTURA FIBBIA RULLO AVION,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1270,sys_color_description=AVION,sys_color_hex=31527d,sys_modello=CP 10071CI 322,sys_size=III,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1270-III,sys_barcode=2100039318034",
1,Not Visible Individually,A011457-II,,Default,simple,base,CINTURA-FIBBIA-RULLO-AVION-A011457-II,CINTURA FIBBIA RULLO AVION,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1270,sys_color_description=AVION,sys_color_hex=31527d,sys_modello=CP 10071CI 322,sys_size=II,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1270-II,sys_barcode=2100039318027",
1,Not Visible Individually,A011457-V,,Default,simple,base,CINTURA-FIBBIA-RULLO-AVION-A011457-V,CINTURA FIBBIA RULLO AVION,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1270,sys_color_description=AVION,sys_color_hex=31527d,sys_modello=CP 10071CI 322,sys_size=V,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1270-V,sys_barcode=2100039318058",
1,Not Visible Individually,A011457-I,,Default,simple,base,CINTURA-FIBBIA-RULLO-AVION-A011457-I,CINTURA FIBBIA RULLO AVION,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1270,sys_color_description=AVION,sys_color_hex=31527d,sys_modello=CP 10071CI 322,sys_size=I,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1270-I,sys_barcode=2100039318010",
1,"Catalog, Search",A011457,,Default,configurable,base,CINTURA-FIBBIA-RULLO-AVION-A011457,CINTURA FIBBIA RULLO AVION,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1270,sys_color_description=AVION,sys_color_hex=31527d,sys_modello=CP 10071CI 322,sys_size=I,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1270,sys_barcode=2100039318041|2100039318034|2100039318027|2100039318058|2100039318010","sku=A011457-IV,sys_size=IV|sku=A011457-III,sys_size=III|sku=A011457-II,sys_size=II|sku=A011457-V,sys_size=V|sku=A011457-I,sys_size=I"
1,Not Visible Individually,A011459-II,,Default,simple,base,CINTURA-FIBBIA-RULLO-TORTORA-A011459-II,CINTURA FIBBIA RULLO TORTORA,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1470,sys_color_description=TORTORA,sys_color_hex=766140,sys_modello=CP 10071CI 322,sys_size=II,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1470-II,sys_barcode=2100039320020",
1,Not Visible Individually,A011459-IV,,Default,simple,base,CINTURA-FIBBIA-RULLO-TORTORA-A011459-IV,CINTURA FIBBIA RULLO TORTORA,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1470,sys_color_description=TORTORA,sys_color_hex=766140,sys_modello=CP 10071CI 322,sys_size=IV,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1470-IV,sys_barcode=2100039320044",
1,Not Visible Individually,A011459-III,,Default,simple,base,CINTURA-FIBBIA-RULLO-TORTORA-A011459-III,CINTURA FIBBIA RULLO TORTORA,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1470,sys_color_description=TORTORA,sys_color_hex=766140,sys_modello=CP 10071CI 322,sys_size=III,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1470-III,sys_barcode=2100039320037",
1,Not Visible Individually,A011459-V,,Default,simple,base,CINTURA-FIBBIA-RULLO-TORTORA-A011459-V,CINTURA FIBBIA RULLO TORTORA,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1470,sys_color_description=TORTORA,sys_color_hex=766140,sys_modello=CP 10071CI 322,sys_size=V,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1470-V,sys_barcode=2100039320051",
1,Not Visible Individually,A011459-I,,Default,simple,base,CINTURA-FIBBIA-RULLO-TORTORA-A011459-I,CINTURA FIBBIA RULLO TORTORA,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1470,sys_color_description=TORTORA,sys_color_hex=766140,sys_modello=CP 10071CI 322,sys_size=I,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1470-I,sys_barcode=2100039320013",
1,"Catalog, Search",A011459,,Default,configurable,base,CINTURA-FIBBIA-RULLO-TORTORA-A011459,CINTURA FIBBIA RULLO TORTORA,,,1,10.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1470,sys_color_description=TORTORA,sys_color_hex=766140,sys_modello=CP 10071CI 322,sys_size=I,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10071CI 322-C1470,sys_barcode=2100039320020|2100039320044|2100039320037|2100039320051|2100039320013","sku=A011459-II,sys_size=II|sku=A011459-IV,sys_size=IV|sku=A011459-III,sys_size=III|sku=A011459-V,sys_size=V|sku=A011459-I,sys_size=I"
1,Not Visible Individually,A011411-V,,Default,simple,base,CINTURA-CON-BORCHIE-NERO-A011411-V,CINTURA CON BORCHIE NERO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10062CI 322,sys_size=V,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1199-V,sys_barcode=2100039272053",
1,Not Visible Individually,A011411-III,,Default,simple,base,CINTURA-CON-BORCHIE-NERO-A011411-III,CINTURA CON BORCHIE NERO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10062CI 322,sys_size=III,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1199-III,sys_barcode=2100039272039",
1,Not Visible Individually,A011411-IV,,Default,simple,base,CINTURA-CON-BORCHIE-NERO-A011411-IV,CINTURA CON BORCHIE NERO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10062CI 322,sys_size=IV,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1199-IV,sys_barcode=2100039272046",
1,Not Visible Individually,A011411-I,,Default,simple,base,CINTURA-CON-BORCHIE-NERO-A011411-I,CINTURA CON BORCHIE NERO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10062CI 322,sys_size=I,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1199-I,sys_barcode=2100039272015",
1,Not Visible Individually,A011411-II,,Default,simple,base,CINTURA-CON-BORCHIE-NERO-A011411-II,CINTURA CON BORCHIE NERO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10062CI 322,sys_size=II,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1199-II,sys_barcode=2100039272022",
1,"Catalog, Search",A011411,,Default,configurable,base,CINTURA-CON-BORCHIE-NERO-A011411,CINTURA CON BORCHIE NERO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=IR 10062CI 322,sys_size=II,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1199,sys_barcode=2100039272053|2100039272039|2100039272046|2100039272015|2100039272022","sku=A011411-V,sys_size=V|sku=A011411-III,sys_size=III|sku=A011411-IV,sys_size=IV|sku=A011411-I,sys_size=I|sku=A011411-II,sys_size=II"
1,Not Visible Individually,A011412-II,,Default,simple,base,CINTURA-CON-BORCHIE-MORO-A011412-II,CINTURA CON BORCHIE MORO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10062CI 322,sys_size=II,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1590-II,sys_barcode=2100039273029",
1,Not Visible Individually,A011412-I,,Default,simple,base,CINTURA-CON-BORCHIE-MORO-A011412-I,CINTURA CON BORCHIE MORO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10062CI 322,sys_size=I,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1590-I,sys_barcode=2100039273012",
1,Not Visible Individually,A011412-IV,,Default,simple,base,CINTURA-CON-BORCHIE-MORO-A011412-IV,CINTURA CON BORCHIE MORO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10062CI 322,sys_size=IV,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1590-IV,sys_barcode=2100039273043",
1,Not Visible Individually,A011412-III,,Default,simple,base,CINTURA-CON-BORCHIE-MORO-A011412-III,CINTURA CON BORCHIE MORO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10062CI 322,sys_size=III,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1590-III,sys_barcode=2100039273036",
1,Not Visible Individually,A011412-V,,Default,simple,base,CINTURA-CON-BORCHIE-MORO-A011412-V,CINTURA CON BORCHIE MORO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10062CI 322,sys_size=V,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1590-V,sys_barcode=2100039273050",
1,"Catalog, Search",A011412,,Default,configurable,base,CINTURA-CON-BORCHIE-MORO-A011412,CINTURA CON BORCHIE MORO,,,1,30.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10062CI 322,sys_size=V,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10062CI 322-C1590,sys_barcode=2100039273029|2100039273012|2100039273043|2100039273036|2100039273050","sku=A011412-II,sys_size=II|sku=A011412-I,sys_size=I|sku=A011412-IV,sys_size=IV|sku=A011412-III,sys_size=III|sku=A011412-V,sys_size=V"
1,Not Visible Individually,A011414-III,,Default,simple,base,CINTURA-EFFETTO-USED-MORO-A011414-III,CINTURA EFFETTO USED MORO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10063CI 322,sys_size=III,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1590-III,sys_barcode=2100039275030",
1,Not Visible Individually,A011414-I,,Default,simple,base,CINTURA-EFFETTO-USED-MORO-A011414-I,CINTURA EFFETTO USED MORO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10063CI 322,sys_size=I,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1590-I,sys_barcode=2100039275016",
1,Not Visible Individually,A011414-V,,Default,simple,base,CINTURA-EFFETTO-USED-MORO-A011414-V,CINTURA EFFETTO USED MORO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10063CI 322,sys_size=V,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1590-V,sys_barcode=2100039275054",
1,Not Visible Individually,A011414-II,,Default,simple,base,CINTURA-EFFETTO-USED-MORO-A011414-II,CINTURA EFFETTO USED MORO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10063CI 322,sys_size=II,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1590-II,sys_barcode=2100039275023",
1,Not Visible Individually,A011414-IV,,Default,simple,base,CINTURA-EFFETTO-USED-MORO-A011414-IV,CINTURA EFFETTO USED MORO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10063CI 322,sys_size=IV,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1590-IV,sys_barcode=2100039275047",
1,"Catalog, Search",A011414,,Default,configurable,base,CINTURA-EFFETTO-USED-MORO-A011414,CINTURA EFFETTO USED MORO,,,1,25.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=IR 10063CI 322,sys_size=IV,composizione=100% PELLE,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=IR 10063CI 322-C1590,sys_barcode=2100039275030|2100039275016|2100039275054|2100039275023|2100039275047","sku=A011414-III,sys_size=III|sku=A011414-I,sys_size=I|sku=A011414-V,sys_size=V|sku=A011414-II,sys_size=II|sku=A011414-IV,sys_size=IV"
1,Not Visible Individually,A011460-V,,Default,simple,base,CINTURA-REVERSIBILE-MORO-A011460-V,CINTURA REVERSIBILE MORO,,,1,15.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10072CI 322,sys_size=V,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10072CI 322-C1590-V,sys_barcode=2100039321058",
1,Not Visible Individually,A011460-III,,Default,simple,base,CINTURA-REVERSIBILE-MORO-A011460-III,CINTURA REVERSIBILE MORO,,,1,15.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10072CI 322,sys_size=III,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10072CI 322-C1590-III,sys_barcode=2100039321034",
1,Not Visible Individually,A011460-II,,Default,simple,base,CINTURA-REVERSIBILE-MORO-A011460-II,CINTURA REVERSIBILE MORO,,,1,15.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10072CI 322,sys_size=II,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10072CI 322-C1590-II,sys_barcode=2100039321027",
1,Not Visible Individually,A011460-IV,,Default,simple,base,CINTURA-REVERSIBILE-MORO-A011460-IV,CINTURA REVERSIBILE MORO,,,1,15.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10072CI 322,sys_size=IV,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10072CI 322-C1590-IV,sys_barcode=2100039321041",
1,Not Visible Individually,A011460-I,,Default,simple,base,CINTURA-REVERSIBILE-MORO-A011460-I,CINTURA REVERSIBILE MORO,,,1,15.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10072CI 322,sys_size=I,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10072CI 322-C1590-I,sys_barcode=2100039321010",
1,"Catalog, Search",A011460,,Default,configurable,base,CINTURA-REVERSIBILE-MORO-A011460,CINTURA REVERSIBILE MORO,,,1,15.000000,0,1990-01-01,1990-01-01,0.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1590,sys_color_description=MORO,sys_color_hex=261202,sys_modello=CP 10072CI 322,sys_size=I,gruppo_articoli=AC-ACCESSORI,variante=CI,campagna_acquisti=AI22,cod=CP 10072CI 322-C1590,sys_barcode=2100039321058|2100039321034|2100039321027|2100039321041|2100039321010","sku=A011460-V,sys_size=V|sku=A011460-III,sys_size=III|sku=A011460-II,sys_size=II|sku=A011460-IV,sys_size=IV|sku=A011460-I,sys_size=I"
1,Not Visible Individually,A011378-PZ,,Default,simple,base,ZAINO-TASCA-FRONTALE-NERO-A011378-PZ,ZAINO TASCA FRONTALE NERO,,,1,20.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C1199-PZ,sys_barcode=2100039239018",
1,"Catalog, Search",A011378,,Default,configurable,base,ZAINO-TASCA-FRONTALE-NERO-A011378,ZAINO TASCA FRONTALE NERO,,,1,20.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1199,sys_color_description=NERO,sys_color_hex=10101,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C1199,sys_barcode=2100039239018","sku=A011378-PZ,sys_size=PZ"
1,Not Visible Individually,A011595-PZ,,Default,simple,base,ZAINO-TASCA-FRONTALE-ALBICOCCA-A011595-PZ,ZAINO TASCA FRONTALE ALBICOCCA,,,1,20.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1533,sys_color_description=ALBICOCCA,sys_color_hex=fbab71,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C1533-PZ,sys_barcode=2100039456019",
1,"Catalog, Search",A011595,,Default,configurable,base,ZAINO-TASCA-FRONTALE-ALBICOCCA-A011595,ZAINO TASCA FRONTALE ALBICOCCA,,,1,20.000000,0,1990-01-01,1990-01-01,10.000000,1,,Default Category,sys_size=Taglia,"sys_category=118,sys_color=C1533,sys_color_description=ALBICOCCA,sys_color_hex=fbab71,sys_modello=LX 10077BS 322,sys_size=PZ,gruppo_articoli=AC-ACCESSORI,variante=BS,campagna_acquisti=AI22,cod=LX 10077BS 322-C1533,sys_barcode=2100039456019|","sku=A011595-PZ,sys_size=PZ"
